Generation,Sequence,Fitness,Score,World,Stage,X Position
21,10,3720.0,1100,1,1,722
21,11,3720.0,1100,1,1,722
21,12,3620.0,100,1,1,722
21,13,3720.0,1100,1,1,722
21,14,3620.0,100,1,1,722
21,15,3720.0,1100,1,1,722
21,16,3070.0,1000,1,1,594
21,17,3720.0,1100,1,1,722
21,18,3710.0,1000,1,1,722
21,19,2980.0,100,1,1,594
21,20,3630.0,200,1,1,722
21,21,3720.0,1100,1,1,722
21,22,3365.0,0,1,1,673
21,23,3720.0,1100,1,1,722
21,24,3630.0,200,1,1,722
21,25,3720.0,1100,1,1,722
21,26,2975.0,100,1,1,593
21,27,3675.0,500,1,1,721
21,28,3065.0,1000,1,1,593
21,29,3455.0,100,1,1,689
21,30,3720.0,1100,1,1,722
21,31,2980.0,100,1,1,594
21,32,2980.0,100,1,1,594
21,33,3620.0,100,1,1,722
21,34,3720.0,1100,1,1,722
21,35,3720.0,1100,1,1,722
21,36,3715.0,1100,1,1,721
21,37,3720.0,1100,1,1,722
21,38,3620.0,100,1,1,722
21,39,3720.0,1100,1,1,722
21,40,3630.0,200,1,1,722
22,1,3720.0,1100,1,1,722
22,2,3070.0,1000,1,1,594
22,3,1525.0,0,1,1,305
22,4,3620.0,100,1,1,722
22,5,3720.0,1100,1,1,722
22,6,3620.0,100,1,1,722
22,7,3070.0,1000,1,1,594
22,8,3620.0,100,1,1,722
22,9,3710.0,1000,1,1,722
22,10,3715.0,1100,1,1,721
22,11,3070.0,1000,1,1,594
22,12,3720.0,1100,1,1,722
22,13,3505.0,200,1,1,695
22,14,3620.0,100,1,1,722
22,15,3070.0,1000,1,1,594
22,16,3720.0,1100,1,1,722
22,17,3720.0,1100,1,1,722
22,18,3625.0,200,1,1,721
22,19,2970.0,0,1,1,594
22,20,3720.0,1100,1,1,722
22,21,3620.0,100,1,1,722
22,22,3705.0,1000,1,1,721
22,23,3620.0,100,1,1,722
22,24,1540.0,0,1,1,308
22,25,3650.0,300,1,1,722
22,26,3630.0,200,1,1,722
22,27,3720.0,1100,1,1,722
22,28,2980.0,100,1,1,594
22,29,3720.0,1100,1,1,722
22,30,3720.0,1100,1,1,722
22,31,3720.0,1100,1,1,722
22,32,3720.0,1100,1,1,722
22,33,3720.0,1100,1,1,722
22,34,3720.0,1100,1,1,722
22,35,3720.0,1100,1,1,722
22,36,3720.0,1100,1,1,722
22,37,3720.0,1100,1,1,722
22,38,3070.0,1000,1,1,594
22,39,3720.0,1100,1,1,722
22,40,3710.0,1000,1,1,722
23,1,3720.0,1100,1,1,722
23,2,3720.0,1100,1,1,722
23,3,3720.0,1100,1,1,722
23,4,3630.0,200,1,1,722
23,5,3720.0,1100,1,1,722
23,6,3720.0,1100,1,1,722
23,7,3630.0,200,1,1,722
23,8,3720.0,1100,1,1,722
23,9,3720.0,1100,1,1,722
23,10,3620.0,100,1,1,722
23,11,3720.0,1100,1,1,722
23,12,3720.0,1100,1,1,722
23,13,3720.0,1100,1,1,722
23,14,3070.0,1000,1,1,594
23,15,3720.0,1100,1,1,722
23,16,3070.0,1000,1,1,594
23,17,3630.0,200,1,1,722
23,18,3720.0,1100,1,1,722
23,19,3630.0,200,1,1,722
23,20,3720.0,1100,1,1,722
23,21,3720.0,1100,1,1,722
23,22,2970.0,0,1,1,594
23,23,1495.0,0,1,1,299
23,24,3720.0,1100,1,1,722
23,25,3070.0,1000,1,1,594
23,26,3720.0,1100,1,1,722
23,27,2975.0,100,1,1,593
23,28,2970.0,0,1,1,594
23,29,3720.0,1100,1,1,722
23,30,3720.0,1100,1,1,722
23,31,3630.0,200,1,1,722
23,32,3455.0,100,1,1,689
23,33,3720.0,1100,1,1,722
23,34,3620.0,100,1,1,722
23,35,3720.0,1100,1,1,722
23,36,3720.0,1100,1,1,722
23,37,3720.0,1100,1,1,722
23,38,3720.0,1100,1,1,722
23,39,3335.0,0,1,1,667
23,40,3070.0,1000,1,1,594
24,1,3630.0,200,1,1,722
24,2,3630.0,200,1,1,722
24,3,3720.0,1100,1,1,722
24,4,3720.0,1100,1,1,722
24,5,3720.0,1100,1,1,722
24,6,3620.0,100,1,1,722
24,7,3720.0,1100,1,1,722
24,8,3720.0,1100,1,1,722
24,9,3720.0,1100,1,1,722
24,10,3720.0,1100,1,1,722
24,11,3720.0,1100,1,1,722
24,12,3630.0,200,1,1,722
24,13,3715.0,1100,1,1,721
24,14,3720.0,1100,1,1,722
24,15,3720.0,1100,1,1,722
24,16,3720.0,1100,1,1,722
24,17,3630.0,200,1,1,722
24,18,3720.0,1100,1,1,722
24,19,3720.0,1100,1,1,722
24,20,3720.0,1100,1,1,722
24,21,3720.0,1100,1,1,722
24,22,3720.0,1100,1,1,722
24,23,1445.0,0,1,1,289
24,24,3720.0,1100,1,1,722
24,25,3720.0,1100,1,1,722
24,26,3720.0,1100,1,1,722
24,27,3720.0,1100,1,1,722
24,28,3620.0,100,1,1,722
24,29,3720.0,1100,1,1,722
24,30,3720.0,1100,1,1,722
24,31,3720.0,1100,1,1,722
24,32,3630.0,200,1,1,722
24,33,3620.0,100,1,1,722
24,34,3630.0,200,1,1,722
24,35,3515.0,100,1,1,701
24,36,3620.0,100,1,1,722
24,37,3720.0,1100,1,1,722
24,38,3630.0,200,1,1,722
24,39,1510.0,0,1,1,302
24,40,3070.0,1000,1,1,594
25,1,3630.0,200,1,1,722
25,2,3630.0,200,1,1,722
25,3,3710.0,1000,1,1,722
25,4,3070.0,1000,1,1,594
25,5,3720.0,1100,1,1,722
25,6,3720.0,1100,1,1,722
25,7,3620.0,100,1,1,722
25,8,3620.0,100,1,1,722
25,9,3720.0,1100,1,1,722
25,10,3620.0,100,1,1,722
25,11,3720.0,1100,1,1,722
25,12,3070.0,1000,1,1,594
25,13,3630.0,200,1,1,722
25,14,3720.0,1100,1,1,722
25,15,3720.0,1100,1,1,722
25,16,3630.0,200,1,1,722
25,17,3630.0,200,1,1,722
25,18,3345.0,100,1,1,667
25,19,3630.0,200,1,1,722
25,20,3710.0,1000,1,1,722
25,21,3720.0,1100,1,1,722
25,22,3720.0,1100,1,1,722
25,23,3720.0,1100,1,1,722
25,24,3720.0,1100,1,1,722
25,25,1535.0,200,1,1,301
25,26,3315.0,100,1,1,661
25,27,3070.0,1000,1,1,594
25,28,3720.0,1100,1,1,722
25,29,3720.0,1100,1,1,722
25,30,3720.0,1100,1,1,722
25,31,1540.0,0,1,1,308
25,32,3720.0,1100,1,1,722
25,33,1500.0,0,1,1,300
25,34,1505.0,0,1,1,301
25,35,3720.0,1100,1,1,722
25,36,3525.0,100,1,1,703
25,37,3720.0,1100,1,1,722
25,38,3720.0,1100,1,1,722
25,39,3720.0,1100,1,1,722
25,40,3720.0,1100,1,1,722
26,1,3720.0,1100,1,1,722
26,2,3720.0,1100,1,1,722
26,3,2970.0,0,1,1,594
26,4,3070.0,1000,1,1,594
26,5,3620.0,100,1,1,722
26,6,3720.0,1100,1,1,722
26,7,3630.0,200,1,1,722
26,8,3720.0,1100,1,1,722
26,9,3070.0,1000,1,1,594
26,10,3720.0,1100,1,1,722
26,11,2980.0,100,1,1,594
26,12,3615.0,100,1,1,721
26,13,3720.0,1100,1,1,722
26,14,3720.0,1100,1,1,722
26,15,3720.0,1100,1,1,722
26,16,3720.0,1100,1,1,722
26,17,3630.0,200,1,1,722
26,18,3720.0,1100,1,1,722
26,19,3070.0,1000,1,1,594
26,20,2980.0,100,1,1,594
26,21,3720.0,1100,1,1,722
26,22,3720.0,1100,1,1,722
26,23,3620.0,100,1,1,722
26,24,3720.0,1100,1,1,722
26,25,3720.0,1100,1,1,722
26,26,3620.0,100,1,1,722
26,27,3620.0,100,1,1,722
26,28,3720.0,1100,1,1,722
26,29,3720.0,1100,1,1,722
26,30,2970.0,0,1,1,594
26,31,3630.0,200,1,1,722
26,32,3720.0,1100,1,1,722
26,33,3720.0,1100,1,1,722
26,34,3720.0,1100,1,1,722
26,35,3720.0,1100,1,1,722
26,36,3630.0,200,1,1,722
26,37,3720.0,1100,1,1,722
26,38,3720.0,1100,1,1,722
26,39,3720.0,1100,1,1,722
26,40,3720.0,1100,1,1,722
27,1,3720.0,1100,1,1,722
27,2,3720.0,1100,1,1,722
27,3,2980.0,100,1,1,594
27,4,3720.0,1100,1,1,722
27,5,3720.0,1100,1,1,722
27,6,3070.0,1000,1,1,594
27,7,3720.0,1100,1,1,722
27,8,3630.0,200,1,1,722
27,9,3680.0,500,1,1,722
27,10,3630.0,200,1,1,722
27,11,3720.0,1100,1,1,722
27,12,3720.0,1100,1,1,722
27,13,3720.0,1100,1,1,722
27,14,3630.0,200,1,1,722
27,15,3720.0,1100,1,1,722
27,16,3720.0,1100,1,1,722
27,17,3660.0,400,1,1,722
27,18,1535.0,0,1,1,307
27,19,2980.0,100,1,1,594
27,20,3720.0,1100,1,1,722
27,21,3630.0,200,1,1,722
27,22,3720.0,1100,1,1,722
27,23,3720.0,1100,1,1,722
27,24,3720.0,1100,1,1,722
27,25,3720.0,1100,1,1,722
27,26,3720.0,1100,1,1,722
27,27,3070.0,1000,1,1,594
27,28,3720.0,1100,1,1,722
27,29,3720.0,1100,1,1,722
27,30,3720.0,1100,1,1,722
27,31,3620.0,100,1,1,722
27,32,3720.0,1100,1,1,722
27,33,2980.0,100,1,1,594
27,34,3720.0,1100,1,1,722
27,35,3720.0,1100,1,1,722
27,36,3720.0,1100,1,1,722
27,37,3720.0,1100,1,1,722
27,38,3720.0,1100,1,1,722
27,39,3720.0,1100,1,1,722
27,40,3720.0,1100,1,1,722
28,1,3070.0,1000,1,1,594
28,2,3720.0,1100,1,1,722
28,3,3070.0,1000,1,1,594
28,4,3630.0,200,1,1,722
28,5,3720.0,1100,1,1,722
28,6,3710.0,1000,1,1,722
28,7,3720.0,1100,1,1,722
28,8,3720.0,1100,1,1,722
28,9,3720.0,1100,1,1,722
28,10,3720.0,1100,1,1,722
28,11,3720.0,1100,1,1,722
28,12,3620.0,100,1,1,722
28,13,3720.0,1100,1,1,722
28,14,3630.0,200,1,1,722
28,15,3630.0,200,1,1,722
28,16,3720.0,1100,1,1,722
28,17,3720.0,1100,1,1,722
28,18,3720.0,1100,1,1,722
28,19,3720.0,1100,1,1,722
28,20,3620.0,100,1,1,722
28,21,3720.0,1100,1,1,722
28,22,3720.0,1100,1,1,722
28,23,3720.0,1100,1,1,722
28,24,3720.0,1100,1,1,722
28,25,3720.0,1100,1,1,722
28,26,3720.0,1100,1,1,722
28,27,3720.0,1100,1,1,722
28,28,3070.0,1000,1,1,594
28,29,3650.0,300,1,1,722
28,30,3720.0,1100,1,1,722
28,31,3515.0,100,1,1,701
28,32,3070.0,1000,1,1,594
28,33,3720.0,1100,1,1,722
28,34,3720.0,1100,1,1,722
28,35,3720.0,1100,1,1,722
28,36,3070.0,1000,1,1,594
28,37,3720.0,1100,1,1,722
28,38,3720.0,1100,1,1,722
28,39,3620.0,100,1,1,722
28,40,3720.0,1100,1,1,722
29,1,3720.0,1100,1,1,722
29,2,3720.0,1100,1,1,722
29,3,3720.0,1100,1,1,722
29,4,3720.0,1100,1,1,722
29,5,3620.0,100,1,1,722
29,6,3720.0,1100,1,1,722
29,7,3720.0,1100,1,1,722
29,8,3720.0,1100,1,1,722
29,9,3625.0,200,1,1,721
29,10,2980.0,100,1,1,594
29,11,3720.0,1100,1,1,722
29,12,3720.0,1100,1,1,722
29,13,3720.0,1100,1,1,722
29,14,3720.0,1100,1,1,722
29,15,3630.0,200,1,1,722
29,16,3630.0,200,1,1,722
29,17,3720.0,1100,1,1,722
29,18,3720.0,1100,1,1,722
29,19,3510.0,100,1,1,700
29,20,3720.0,1100,1,1,722
29,21,3720.0,1100,1,1,722
29,22,3620.0,100,1,1,722
29,23,3720.0,1100,1,1,722
29,24,3720.0,1100,1,1,722
29,25,3070.0,1000,1,1,594
29,26,3720.0,1100,1,1,722
29,27,3720.0,1100,1,1,722
29,28,3720.0,1100,1,1,722
29,29,3070.0,1000,1,1,594
29,30,3720.0,1100,1,1,722
29,31,3720.0,1100,1,1,722
29,32,3720.0,1100,1,1,722
29,33,2970.0,0,1,1,594
29,34,3720.0,1100,1,1,722
29,35,3720.0,1100,1,1,722
29,36,3720.0,1100,1,1,722
29,37,3720.0,1100,1,1,722
29,38,3720.0,1100,1,1,722
29,39,3720.0,1100,1,1,722
29,40,1505.0,0,1,1,301
30,1,3720.0,1100,1,1,722
30,2,3720.0,1100,1,1,722
30,3,3720.0,1100,1,1,722
30,4,3720.0,1100,1,1,722
30,5,3720.0,1100,1,1,722
30,6,3720.0,1100,1,1,722
30,7,2980.0,100,1,1,594
30,8,3720.0,1100,1,1,722
30,9,1505.0,0,1,1,301
30,10,3070.0,1000,1,1,594
30,11,3720.0,1100,1,1,722
30,12,2980.0,100,1,1,594
30,13,3720.0,1100,1,1,722
30,14,3720.0,1100,1,1,722
30,15,3720.0,1100,1,1,722
30,16,3720.0,1100,1,1,722
30,17,3720.0,1100,1,1,722
30,18,3720.0,1100,1,1,722
30,19,3720.0,1100,1,1,722
30,20,3720.0,1100,1,1,722
30,21,3720.0,1100,1,1,722
30,22,3720.0,1100,1,1,722
30,23,3720.0,1100,1,1,722
30,24,3720.0,1100,1,1,722
30,25,3630.0,200,1,1,722
30,26,3720.0,1100,1,1,722
30,27,3720.0,1100,1,1,722
30,28,3720.0,1100,1,1,722
30,29,3070.0,1000,1,1,594
30,30,3720.0,1100,1,1,722
30,31,3720.0,1100,1,1,722
30,32,3630.0,200,1,1,722
30,33,3620.0,100,1,1,722
30,34,2970.0,0,1,1,594
30,35,3070.0,1000,1,1,594
30,36,3515.0,100,1,1,701
30,37,3070.0,1000,1,1,594
30,38,3720.0,1100,1,1,722
30,39,3620.0,100,1,1,722
30,40,3070.0,1000,1,1,594
31,1,3630.0,200,1,1,722
31,2,3720.0,1100,1,1,722
31,3,3720.0,1100,1,1,722
31,4,3620.0,100,1,1,722
31,5,3720.0,1100,1,1,722
31,6,3720.0,1100,1,1,722
31,7,3720.0,1100,1,1,722
31,8,3720.0,1100,1,1,722
31,9,3720.0,1100,1,1,722
31,10,3070.0,1000,1,1,594
31,11,3620.0,100,1,1,722
31,12,3630.0,200,1,1,722
31,13,3720.0,1100,1,1,722
31,14,3630.0,200,1,1,722
31,15,3720.0,1100,1,1,722
31,16,3070.0,1000,1,1,594
31,17,3720.0,1100,1,1,722
31,18,3720.0,1100,1,1,722
31,19,3630.0,200,1,1,722
31,20,3720.0,1100,1,1,722
31,21,3720.0,1100,1,1,722
31,22,3630.0,200,1,1,722
31,23,3720.0,1100,1,1,722
31,24,3615.0,100,1,1,721
31,25,3720.0,1100,1,1,722
31,26,3630.0,200,1,1,722
31,27,3720.0,1100,1,1,722
31,28,3630.0,200,1,1,722
31,29,3650.0,300,1,1,722
31,30,3720.0,1100,1,1,722
31,31,3720.0,1100,1,1,722
31,32,3720.0,1100,1,1,722
31,33,3720.0,1100,1,1,722
31,34,3720.0,1100,1,1,722
31,35,3720.0,1100,1,1,722
31,36,3630.0,200,1,1,722
31,37,3720.0,1100,1,1,722
31,38,3720.0,1100,1,1,722
31,39,3630.0,200,1,1,722
31,40,3630.0,200,1,1,722
32,1,3715.0,1100,1,1,721
32,2,3720.0,1100,1,1,722
32,3,3630.0,200,1,1,722
32,4,3070.0,1000,1,1,594
32,5,3720.0,1100,1,1,722
32,6,3710.0,1000,1,1,722
32,7,3630.0,200,1,1,722
32,8,3715.0,1100,1,1,721
32,9,3720.0,1100,1,1,722
32,10,3720.0,1100,1,1,722
32,11,3630.0,200,1,1,722
32,12,3720.0,1100,1,1,722
32,13,3720.0,1100,1,1,722
32,14,3720.0,1100,1,1,722
32,15,3720.0,1100,1,1,722
32,16,3720.0,1100,1,1,722
32,17,3720.0,1100,1,1,722
32,18,3630.0,200,1,1,722
32,19,3720.0,1100,1,1,722
32,20,3720.0,1100,1,1,722
32,21,3720.0,1100,1,1,722
32,22,3620.0,100,1,1,722
32,23,3720.0,1100,1,1,722
32,24,3720.0,1100,1,1,722
32,25,3720.0,1100,1,1,722
32,26,3720.0,1100,1,1,722
32,27,3720.0,1100,1,1,722
32,28,3720.0,1100,1,1,722
32,29,3720.0,1100,1,1,722
32,30,3720.0,1100,1,1,722
32,31,3070.0,1000,1,1,594
32,32,3720.0,1100,1,1,722
32,33,3720.0,1100,1,1,722
32,34,2980.0,100,1,1,594
32,35,3720.0,1100,1,1,722
32,36,3720.0,1100,1,1,722
32,37,3720.0,1100,1,1,722
32,38,3720.0,1100,1,1,722
32,39,3720.0,1100,1,1,722
32,40,2970.0,0,1,1,594
33,1,3630.0,200,1,1,722
33,2,3720.0,1100,1,1,722
33,3,3030.0,400,1,1,594
33,4,3720.0,1100,1,1,722
33,5,3720.0,1100,1,1,722
33,6,2980.0,100,1,1,594
33,7,3610.0,0,1,1,722
33,8,3720.0,1100,1,1,722
33,9,3720.0,1100,1,1,722
33,10,3720.0,1100,1,1,722
33,11,3720.0,1100,1,1,722
33,12,3630.0,200,1,1,722
33,13,3720.0,1100,1,1,722
33,14,3720.0,1100,1,1,722
33,15,3720.0,1100,1,1,722
33,16,3720.0,1100,1,1,722
33,17,3720.0,1100,1,1,722
33,18,3720.0,1100,1,1,722
33,19,3630.0,200,1,1,722
33,20,3630.0,200,1,1,722
33,21,3720.0,1100,1,1,722
33,22,3720.0,1100,1,1,722
33,23,3720.0,1100,1,1,722
33,24,3720.0,1100,1,1,722
33,25,3630.0,200,1,1,722
33,26,3720.0,1100,1,1,722
33,27,3630.0,200,1,1,722
33,28,3720.0,1100,1,1,722
33,29,3720.0,1100,1,1,722
33,30,2980.0,100,1,1,594
33,31,3720.0,1100,1,1,722
33,32,3720.0,1100,1,1,722
33,33,3720.0,1100,1,1,722
33,34,3660.0,400,1,1,722
33,35,3720.0,1100,1,1,722
33,36,3720.0,1100,1,1,722
33,37,3620.0,100,1,1,722
33,38,3720.0,1100,1,1,722
33,39,3720.0,1100,1,1,722
33,40,3720.0,1100,1,1,722
34,1,3720.0,1100,1,1,722
34,2,3720.0,1100,1,1,722
34,3,3720.0,1100,1,1,722
34,4,3720.0,1100,1,1,722
34,5,3070.0,1000,1,1,594
34,6,3720.0,1100,1,1,722
34,7,3720.0,1100,1,1,722
34,8,3630.0,200,1,1,722
34,9,3720.0,1100,1,1,722
34,10,3720.0,1100,1,1,722
34,11,3720.0,1100,1,1,722
34,12,3720.0,1100,1,1,722
34,13,3720.0,1100,1,1,722
34,14,3720.0,1100,1,1,722
34,15,3070.0,1000,1,1,594
34,16,3720.0,1100,1,1,722
34,17,3720.0,1100,1,1,722
34,18,3630.0,200,1,1,722
34,19,3070.0,1000,1,1,594
34,20,3680.0,500,1,1,722
34,21,3720.0,1100,1,1,722
34,22,3720.0,1100,1,1,722
34,23,3720.0,1100,1,1,722
34,24,3070.0,1000,1,1,594
34,25,3720.0,1100,1,1,722
34,26,3720.0,1100,1,1,722
34,27,3720.0,1100,1,1,722
34,28,3720.0,1100,1,1,722
34,29,3720.0,1100,1,1,722
34,30,3630.0,200,1,1,722
34,31,3720.0,1100,1,1,722
34,32,3720.0,1100,1,1,722
34,33,3720.0,1100,1,1,722
34,34,3720.0,1100,1,1,722
34,35,3720.0,1100,1,1,722
34,36,3720.0,1100,1,1,722
34,37,3720.0,1100,1,1,722
34,38,3720.0,1100,1,1,722
34,39,3070.0,1000,1,1,594
34,40,3720.0,1100,1,1,722
35,1,3720.0,1100,1,1,722
35,2,3070.0,1000,1,1,594
35,3,3720.0,1100,1,1,722
35,4,3630.0,200,1,1,722
35,5,3720.0,1100,1,1,722
35,6,3720.0,1100,1,1,722
35,7,3720.0,1100,1,1,722
35,8,3630.0,200,1,1,722
35,9,3720.0,1100,1,1,722
35,10,3720.0,1100,1,1,722
35,11,3720.0,1100,1,1,722
35,12,3720.0,1100,1,1,722
35,13,3070.0,1000,1,1,594
35,14,3295.0,100,1,1,657
35,15,3720.0,1100,1,1,722
35,16,3630.0,200,1,1,722
35,17,3720.0,1100,1,1,722
35,18,3720.0,1100,1,1,722
35,19,3720.0,1100,1,1,722
35,20,3720.0,1100,1,1,722
35,21,3720.0,1100,1,1,722
35,22,3720.0,1100,1,1,722
35,23,3720.0,1100,1,1,722
35,24,3720.0,1100,1,1,722
35,25,3720.0,1100,1,1,722
35,26,3070.0,1000,1,1,594
35,27,3630.0,200,1,1,722
35,28,3720.0,1100,1,1,722
35,29,3720.0,1100,1,1,722
35,30,3720.0,1100,1,1,722
35,31,3720.0,1100,1,1,722
35,32,3720.0,1100,1,1,722
35,33,3720.0,1100,1,1,722
35,34,3720.0,1100,1,1,722
35,35,3720.0,1100,1,1,722
35,36,3720.0,1100,1,1,722
35,37,3715.0,1100,1,1,721
35,38,3720.0,1100,1,1,722
35,39,3720.0,1100,1,1,722
35,40,3720.0,1100,1,1,722
36,1,3720.0,1100,1,1,722
36,2,3720.0,1100,1,1,722
36,3,3720.0,1100,1,1,722
36,4,3720.0,1100,1,1,722
36,5,3720.0,1100,1,1,722
36,6,3720.0,1100,1,1,722
36,7,3720.0,1100,1,1,722
36,8,3620.0,100,1,1,722
36,9,3710.0,1000,1,1,722
36,10,3720.0,1100,1,1,722
36,11,3720.0,1100,1,1,722
36,12,3720.0,1100,1,1,722
36,13,3720.0,1100,1,1,722
36,14,3630.0,200,1,1,722
36,15,3720.0,1100,1,1,722
36,16,3720.0,1100,1,1,722
36,17,3720.0,1100,1,1,722
36,18,3720.0,1100,1,1,722
36,19,3720.0,1100,1,1,722
36,20,3720.0,1100,1,1,722
36,21,3720.0,1100,1,1,722
36,22,3720.0,1100,1,1,722
36,23,3720.0,1100,1,1,722
36,24,3720.0,1100,1,1,722
36,25,3720.0,1100,1,1,722
36,26,3720.0,1100,1,1,722
36,27,3620.0,100,1,1,722
36,28,3620.0,100,1,1,722
36,29,3720.0,1100,1,1,722
36,30,3720.0,1100,1,1,722
36,31,3720.0,1100,1,1,722
36,32,3620.0,100,1,1,722
36,33,3720.0,1100,1,1,722
36,34,3720.0,1100,1,1,722
36,35,3720.0,1100,1,1,722
36,36,3720.0,1100,1,1,722
36,37,3070.0,1000,1,1,594
36,38,3720.0,1100,1,1,722
36,39,3720.0,1100,1,1,722
36,40,3720.0,1100,1,1,722
37,1,3720.0,1100,1,1,722
37,2,3720.0,1100,1,1,722
37,3,3720.0,1100,1,1,722
37,4,3720.0,1100,1,1,722
37,5,3720.0,1100,1,1,722
37,6,3720.0,1100,1,1,722
37,7,3720.0,1100,1,1,722
37,8,3720.0,1100,1,1,722
37,9,3720.0,1100,1,1,722
37,10,3720.0,1100,1,1,722
37,11,3720.0,1100,1,1,722
37,12,3720.0,1100,1,1,722
37,13,3720.0,1100,1,1,722
37,14,3720.0,1100,1,1,722
37,15,3630.0,200,1,1,722
37,16,3720.0,1100,1,1,722
37,17,3720.0,1100,1,1,722
37,18,3720.0,1100,1,1,722
37,19,3720.0,1100,1,1,722
37,20,3720.0,1100,1,1,722
37,21,3720.0,1100,1,1,722
37,22,3720.0,1100,1,1,722
37,23,3370.0,100,1,1,672
37,24,3720.0,1100,1,1,722
37,25,3720.0,1100,1,1,722
37,26,3720.0,1100,1,1,722
37,27,3720.0,1100,1,1,722
37,28,3630.0,200,1,1,722
37,29,3720.0,1100,1,1,722
37,30,3720.0,1100,1,1,722
37,31,3720.0,1100,1,1,722
37,32,3070.0,1000,1,1,594
37,33,3070.0,1000,1,1,594
37,34,3720.0,1100,1,1,722
37,35,3720.0,1100,1,1,722
37,36,3720.0,1100,1,1,722
37,37,3620.0,100,1,1,722
37,38,3720.0,1100,1,1,722
37,39,3720.0,1100,1,1,722
37,40,3630.0,200,1,1,722
38,1,3630.0,200,1,1,722
38,2,3720.0,1100,1,1,722
38,3,3720.0,1100,1,1,722
38,4,3720.0,1100,1,1,722
38,5,3720.0,1100,1,1,722
38,6,3720.0,1100,1,1,722
38,7,3720.0,1100,1,1,722
38,8,3720.0,1100,1,1,722
38,9,3720.0,1100,1,1,722
38,10,3720.0,1100,1,1,722
38,11,3630.0,200,1,1,722
38,12,3710.0,1000,1,1,722
38,13,3630.0,200,1,1,722
38,14,3630.0,200,1,1,722
38,15,3070.0,1000,1,1,594
38,16,3720.0,1100,1,1,722
38,17,3720.0,1100,1,1,722
38,18,3720.0,1100,1,1,722
38,19,3720.0,1100,1,1,722
38,20,3720.0,1100,1,1,722
38,21,3720.0,1100,1,1,722
38,22,3720.0,1100,1,1,722
38,23,3720.0,1100,1,1,722
38,24,3720.0,1100,1,1,722
38,25,3720.0,1100,1,1,722
38,26,3070.0,1000,1,1,594
38,27,3720.0,1100,1,1,722
38,28,3720.0,1100,1,1,722
38,29,3720.0,1100,1,1,722
38,30,3720.0,1100,1,1,722
38,31,3720.0,1100,1,1,722
38,32,3620.0,100,1,1,722
38,33,3720.0,1100,1,1,722
38,34,3720.0,1100,1,1,722
38,35,3720.0,1100,1,1,722
38,36,3720.0,1100,1,1,722
38,37,3720.0,1100,1,1,722
38,38,3070.0,1000,1,1,594
38,39,3720.0,1100,1,1,722
38,40,3620.0,100,1,1,722
39,1,3720.0,1100,1,1,722
39,2,3720.0,1100,1,1,722
39,3,3720.0,1100,1,1,722
39,4,3720.0,1100,1,1,722
39,5,3720.0,1100,1,1,722
39,6,3720.0,1100,1,1,722
39,7,3720.0,1100,1,1,722
39,8,3720.0,1100,1,1,722
39,9,3720.0,1100,1,1,722
39,10,3720.0,1100,1,1,722
39,11,3720.0,1100,1,1,722
39,12,3720.0,1100,1,1,722
39,13,3720.0,1100,1,1,722
39,14,3710.0,1000,1,1,722
39,15,3720.0,1100,1,1,722
39,16,3720.0,1100,1,1,722
39,17,3720.0,1100,1,1,722
39,18,3720.0,1100,1,1,722
39,19,3720.0,1100,1,1,722
39,20,3720.0,1100,1,1,722
39,21,3720.0,1100,1,1,722
39,22,3720.0,1100,1,1,722
39,23,3620.0,100,1,1,722
39,24,3720.0,1100,1,1,722
39,25,3720.0,1100,1,1,722
39,26,3720.0,1100,1,1,722
39,27,3720.0,1100,1,1,722
39,28,3720.0,1100,1,1,722
39,29,3720.0,1100,1,1,722
39,30,3720.0,1100,1,1,722
39,31,3720.0,1100,1,1,722
39,32,3720.0,1100,1,1,722
39,33,3720.0,1100,1,1,722
39,34,3620.0,100,1,1,722
39,35,3720.0,1100,1,1,722
39,36,3715.0,1100,1,1,721
39,37,3720.0,1100,1,1,722
39,38,3720.0,1100,1,1,722
39,39,3620.0,100,1,1,722
39,40,3720.0,1100,1,1,722
40,1,3720.0,1100,1,1,722
40,2,3720.0,1100,1,1,722
40,3,3720.0,1100,1,1,722
40,4,3720.0,1100,1,1,722
40,5,3720.0,1100,1,1,722
40,6,3720.0,1100,1,1,722
40,7,3720.0,1100,1,1,722
40,8,3620.0,100,1,1,722
40,9,3720.0,1100,1,1,722
40,10,3720.0,1100,1,1,722
40,11,3620.0,100,1,1,722
40,12,3720.0,1100,1,1,722
40,13,3720.0,1100,1,1,722
40,14,3720.0,1100,1,1,722
40,15,3720.0,1100,1,1,722
40,16,3720.0,1100,1,1,722
40,17,3720.0,1100,1,1,722
40,18,3720.0,1100,1,1,722
40,19,3720.0,1100,1,1,722
40,20,3720.0,1100,1,1,722
40,21,3720.0,1100,1,1,722
40,22,3720.0,1100,1,1,722
40,23,3720.0,1100,1,1,722
40,24,3720.0,1100,1,1,722
40,25,3720.0,1100,1,1,722
40,26,3720.0,1100,1,1,722
40,27,3070.0,1000,1,1,594
40,28,3720.0,1100,1,1,722
40,29,3720.0,1100,1,1,722
40,30,3720.0,1100,1,1,722
40,31,3720.0,1100,1,1,722
40,32,3720.0,1100,1,1,722
40,33,3720.0,1100,1,1,722
40,34,3720.0,1100,1,1,722
40,35,3720.0,1100,1,1,722
