Generation,Sequence,Fitness,Score,World,Stage,X Position
21,21,3653.0,300,1,1,722
21,22,3658.0,300,1,1,723
21,23,3653.0,300,1,1,722
21,24,3653.0,300,1,1,722
21,25,3653.0,300,1,1,722
21,26,232.0,200,1,1,40
21,27,3653.0,300,1,1,722
21,28,3658.0,300,1,1,723
21,29,3653.0,300,1,1,722
21,30,3002.0,200,1,1,594
21,31,3658.0,300,1,1,723
21,32,3653.0,300,1,1,722
21,33,3007.0,200,1,1,595
21,34,3653.0,300,1,1,722
21,35,3653.0,300,1,1,722
21,36,3653.0,300,1,1,722
21,37,2975.0,0,1,1,595
21,38,3007.0,200,1,1,595
21,39,3653.0,300,1,1,722
21,40,3653.0,300,1,1,722
22,1,3653.0,300,1,1,722
22,2,3615.0,0,1,1,723
22,3,3658.0,300,1,1,723
22,4,3658.0,300,1,1,723
22,5,232.0,200,1,1,40
22,6,3002.0,200,1,1,594
22,7,3653.0,300,1,1,722
22,8,3647.0,200,1,1,723
22,9,3653.0,300,1,1,722
22,10,3653.0,300,1,1,722
22,11,2975.0,0,1,1,595
22,12,200.0,0,1,1,40
22,13,3658.0,300,1,1,723
22,14,232.0,200,1,1,40
22,15,3653.0,300,1,1,722
22,16,3653.0,300,1,1,722
22,17,3002.0,200,1,1,594
22,18,232.0,200,1,1,40
22,19,3653.0,300,1,1,722
22,20,2981.0,100,1,1,594
22,21,3610.0,0,1,1,722
22,22,3642.0,200,1,1,722
22,23,3653.0,300,1,1,722
22,24,3658.0,300,1,1,723
22,25,3002.0,200,1,1,594
22,26,3653.0,300,1,1,722
22,27,232.0,200,1,1,40
22,28,3002.0,200,1,1,594
22,29,232.0,200,1,1,40
22,30,3002.0,200,1,1,594
22,31,3653.0,300,1,1,722
22,32,3658.0,300,1,1,723
22,33,3658.0,300,1,1,723
22,34,200.0,0,1,1,40
22,35,2970.0,0,1,1,594
22,36,3653.0,300,1,1,722
22,37,3653.0,300,1,1,722
22,38,3658.0,300,1,1,723
22,39,3002.0,200,1,1,594
22,40,232.0,200,1,1,40
23,1,3002.0,200,1,1,594
23,2,3653.0,300,1,1,722
23,3,232.0,200,1,1,40
23,4,3626.0,100,1,1,723
23,5,3653.0,300,1,1,722
23,6,3610.0,0,1,1,722
23,7,3621.0,100,1,1,722
23,8,3653.0,300,1,1,722
23,9,3615.0,0,1,1,723
23,10,3658.0,300,1,1,723
23,11,3658.0,300,1,1,723
23,12,3658.0,300,1,1,723
23,13,3653.0,300,1,1,722
23,14,3658.0,300,1,1,723
23,15,2981.0,100,1,1,594
23,16,3002.0,200,1,1,594
23,17,3002.0,200,1,1,594
23,18,3007.0,200,1,1,595
23,19,3002.0,200,1,1,594
23,20,3653.0,300,1,1,722
23,21,3653.0,300,1,1,722
23,22,3658.0,300,1,1,723
23,23,3007.0,200,1,1,595
23,24,3610.0,0,1,1,722
23,25,3653.0,300,1,1,722
23,26,3653.0,300,1,1,722
23,27,3658.0,300,1,1,723
23,28,3653.0,300,1,1,722
23,29,3653.0,300,1,1,722
23,30,3002.0,200,1,1,594
23,31,232.0,200,1,1,40
23,32,3658.0,300,1,1,723
23,33,3002.0,200,1,1,594
23,34,3658.0,300,1,1,723
23,35,3637.0,200,1,1,723
23,36,3653.0,300,1,1,722
23,37,3658.0,300,1,1,723
23,38,3653.0,300,1,1,722
23,39,3658.0,300,1,1,723
23,40,3658.0,300,1,1,723
24,1,3658.0,300,1,1,723
24,2,3007.0,200,1,1,595
24,3,3002.0,200,1,1,594
24,4,3658.0,300,1,1,723
24,5,3653.0,300,1,1,722
24,6,3658.0,300,1,1,723
24,7,3658.0,300,1,1,723
24,8,2970.0,0,1,1,594
24,9,3658.0,300,1,1,723
24,10,3658.0,300,1,1,723
24,11,211.0,100,1,1,40
24,12,3002.0,200,1,1,594
24,13,3002.0,200,1,1,594
24,14,3658.0,300,1,1,723
24,15,3653.0,300,1,1,722
24,16,3653.0,300,1,1,722
24,17,3653.0,300,1,1,722
24,18,3007.0,200,1,1,595
24,19,3653.0,300,1,1,722
24,20,3002.0,200,1,1,594
24,21,3653.0,300,1,1,722
24,22,3653.0,300,1,1,722
24,23,3653.0,300,1,1,722
24,24,3658.0,300,1,1,723
24,25,3007.0,200,1,1,595
24,26,3653.0,300,1,1,722
24,27,232.0,200,1,1,40
24,28,3007.0,200,1,1,595
24,29,3653.0,300,1,1,722
24,30,3658.0,300,1,1,723
24,31,3658.0,300,1,1,723
24,32,3007.0,200,1,1,595
24,33,3002.0,200,1,1,594
24,34,2970.0,0,1,1,594
24,35,3658.0,300,1,1,723
24,36,3658.0,300,1,1,723
24,37,3626.0,100,1,1,723
24,38,3653.0,300,1,1,722
24,39,3658.0,300,1,1,723
24,40,3002.0,200,1,1,594
25,1,3621.0,100,1,1,722
25,2,3658.0,300,1,1,723
25,3,3653.0,300,1,1,722
25,4,3653.0,300,1,1,722
25,5,3658.0,300,1,1,723
25,6,3658.0,300,1,1,723
25,7,3653.0,300,1,1,722
25,8,3658.0,300,1,1,723
25,9,232.0,200,1,1,40
25,10,3621.0,100,1,1,722
25,11,3002.0,200,1,1,594
25,12,3658.0,300,1,1,723
25,13,3653.0,300,1,1,722
25,14,3002.0,200,1,1,594
25,15,2981.0,100,1,1,594
25,16,200.0,0,1,1,40
25,17,3658.0,300,1,1,723
25,18,3653.0,300,1,1,722
25,19,2970.0,0,1,1,594
25,20,3658.0,300,1,1,723
25,21,232.0,200,1,1,40
25,22,3658.0,300,1,1,723
25,23,3007.0,200,1,1,595
25,24,3658.0,300,1,1,723
25,25,3002.0,200,1,1,594
25,26,3007.0,200,1,1,595
25,27,3653.0,300,1,1,722
25,28,3647.0,200,1,1,723
25,29,3007.0,200,1,1,595
25,30,2975.0,0,1,1,595
25,31,3653.0,300,1,1,722
25,32,3653.0,300,1,1,722
25,33,3658.0,300,1,1,723
25,34,3658.0,300,1,1,723
25,35,2981.0,100,1,1,594
25,36,3653.0,300,1,1,722
25,37,3007.0,200,1,1,595
25,38,3002.0,200,1,1,594
25,39,3658.0,300,1,1,723
25,40,3653.0,300,1,1,722
26,1,3658.0,300,1,1,723
26,2,3653.0,300,1,1,722
26,3,3653.0,300,1,1,722
26,4,3653.0,300,1,1,722
26,5,3002.0,200,1,1,594
26,6,3658.0,300,1,1,723
26,7,3653.0,300,1,1,722
26,8,3658.0,300,1,1,723
26,9,200.0,0,1,1,40
26,10,3002.0,200,1,1,594
26,11,3653.0,300,1,1,722
26,12,3658.0,300,1,1,723
26,13,3007.0,200,1,1,595
26,14,3658.0,300,1,1,723
26,15,3653.0,300,1,1,722
26,16,3653.0,300,1,1,722
26,17,3632.0,200,1,1,722
26,18,3007.0,200,1,1,595
26,19,3002.0,200,1,1,594
26,20,3658.0,300,1,1,723
26,21,2970.0,0,1,1,594
26,22,3653.0,300,1,1,722
26,23,3658.0,300,1,1,723
26,24,232.0,200,1,1,40
26,25,3658.0,300,1,1,723
26,26,232.0,200,1,1,40
26,27,3626.0,100,1,1,723
26,28,3007.0,200,1,1,595
26,29,3653.0,300,1,1,722
26,30,3658.0,300,1,1,723
26,31,3653.0,300,1,1,722
26,32,3653.0,300,1,1,722
26,33,3002.0,200,1,1,594
26,34,3658.0,300,1,1,723
26,35,3653.0,300,1,1,722
26,36,3653.0,300,1,1,722
26,37,3615.0,0,1,1,723
26,38,3007.0,200,1,1,595
26,39,3653.0,300,1,1,722
26,40,3007.0,200,1,1,595
27,1,3658.0,300,1,1,723
27,2,3653.0,300,1,1,722
27,3,3658.0,300,1,1,723
27,4,200.0,0,1,1,40
27,5,3658.0,300,1,1,723
27,6,3653.0,300,1,1,722
27,7,3658.0,300,1,1,723
27,8,3653.0,300,1,1,722
27,9,3658.0,300,1,1,723
27,10,3658.0,300,1,1,723
27,11,3653.0,300,1,1,722
27,12,3658.0,300,1,1,723
27,13,3658.0,300,1,1,723
27,14,3658.0,300,1,1,723
27,15,3653.0,300,1,1,722
27,16,3658.0,300,1,1,723
27,17,3658.0,300,1,1,723
27,18,200.0,0,1,1,40
27,19,3653.0,300,1,1,722
27,20,3658.0,300,1,1,723
27,21,3002.0,200,1,1,594
27,22,3007.0,200,1,1,595
27,23,3007.0,200,1,1,595
27,24,3658.0,300,1,1,723
27,25,3007.0,200,1,1,595
27,26,3007.0,200,1,1,595
27,27,3658.0,300,1,1,723
27,28,3007.0,200,1,1,595
27,29,3658.0,300,1,1,723
27,30,200.0,0,1,1,40
27,31,3658.0,300,1,1,723
27,32,3653.0,300,1,1,722
27,33,3658.0,300,1,1,723
27,34,3653.0,300,1,1,722
27,35,3658.0,300,1,1,723
27,36,3007.0,200,1,1,595
27,37,3007.0,200,1,1,595
27,38,3653.0,300,1,1,722
27,39,232.0,200,1,1,40
27,40,3658.0,300,1,1,723
28,1,3007.0,200,1,1,595
28,2,3658.0,300,1,1,723
28,3,3658.0,300,1,1,723
28,4,3653.0,300,1,1,722
28,5,3658.0,300,1,1,723
28,6,3002.0,200,1,1,594
28,7,3658.0,300,1,1,723
28,8,3007.0,200,1,1,595
28,9,3653.0,300,1,1,722
28,10,3007.0,200,1,1,595
28,11,3658.0,300,1,1,723
28,12,3007.0,200,1,1,595
28,13,3658.0,300,1,1,723
28,14,3653.0,300,1,1,722
28,15,3658.0,300,1,1,723
28,16,3653.0,300,1,1,722
28,17,3002.0,200,1,1,594
28,18,3642.0,200,1,1,722
28,19,3653.0,300,1,1,722
28,20,3658.0,300,1,1,723
28,21,3653.0,300,1,1,722
28,22,3658.0,300,1,1,723
28,23,3002.0,200,1,1,594
28,24,3653.0,300,1,1,722
28,25,3002.0,200,1,1,594
28,26,3653.0,300,1,1,722
28,27,3626.0,100,1,1,723
28,28,3658.0,300,1,1,723
28,29,3658.0,300,1,1,723
28,30,3658.0,300,1,1,723
28,31,200.0,0,1,1,40
28,32,3615.0,0,1,1,723
28,33,3658.0,300,1,1,723
28,34,3653.0,300,1,1,722
28,35,2970.0,0,1,1,594
28,36,3658.0,300,1,1,723
28,37,3653.0,300,1,1,722
28,38,3653.0,300,1,1,722
28,39,3653.0,300,1,1,722
28,40,3653.0,300,1,1,722
29,1,3007.0,200,1,1,595
29,2,3658.0,300,1,1,723
29,3,3653.0,300,1,1,722
29,4,3653.0,300,1,1,722
29,5,3626.0,100,1,1,723
29,6,3002.0,200,1,1,594
29,7,3658.0,300,1,1,723
29,8,3658.0,300,1,1,723
29,9,3002.0,200,1,1,594
29,10,3610.0,0,1,1,722
29,11,3658.0,300,1,1,723
29,12,3653.0,300,1,1,722
29,13,3007.0,200,1,1,595
29,14,3658.0,300,1,1,723
29,15,232.0,200,1,1,40
29,16,211.0,100,1,1,40
29,17,3002.0,200,1,1,594
29,18,3653.0,300,1,1,722
29,19,3647.0,200,1,1,723
29,20,3007.0,200,1,1,595
29,21,3658.0,300,1,1,723
29,22,3658.0,300,1,1,723
29,23,3653.0,300,1,1,722
29,24,3658.0,300,1,1,723
29,25,232.0,200,1,1,40
29,26,3658.0,300,1,1,723
29,27,3647.0,200,1,1,723
29,28,3653.0,300,1,1,722
29,29,3658.0,300,1,1,723
29,30,3658.0,300,1,1,723
29,31,3653.0,300,1,1,722
29,32,3653.0,300,1,1,722
29,33,3002.0,200,1,1,594
29,34,3007.0,200,1,1,595
29,35,3653.0,300,1,1,722
29,36,3653.0,300,1,1,722
29,37,3658.0,300,1,1,723
29,38,3653.0,300,1,1,722
29,39,3658.0,300,1,1,723
29,40,3653.0,300,1,1,722
30,1,3658.0,300,1,1,723
30,2,3002.0,200,1,1,594
30,3,3658.0,300,1,1,723
30,4,3007.0,200,1,1,595
30,5,3658.0,300,1,1,723
30,6,3653.0,300,1,1,722
30,7,3002.0,200,1,1,594
30,8,3002.0,200,1,1,594
30,9,2986.0,100,1,1,595
30,10,3007.0,200,1,1,595
30,11,3626.0,100,1,1,723
30,12,2986.0,100,1,1,595
30,13,3002.0,200,1,1,594
30,14,3621.0,100,1,1,722
30,15,3007.0,200,1,1,595
30,16,3002.0,200,1,1,594
30,17,3658.0,300,1,1,723
30,18,3002.0,200,1,1,594
30,19,3658.0,300,1,1,723
30,20,3658.0,300,1,1,723
30,21,3658.0,300,1,1,723
30,22,3007.0,200,1,1,595
30,23,3658.0,300,1,1,723
30,24,3002.0,200,1,1,594
30,25,3002.0,200,1,1,594
30,26,3653.0,300,1,1,722
30,27,3658.0,300,1,1,723
30,28,3002.0,200,1,1,594
30,29,3653.0,300,1,1,722
30,30,3642.0,200,1,1,722
30,31,3658.0,300,1,1,723
30,32,3658.0,300,1,1,723
30,33,3658.0,300,1,1,723
30,34,3658.0,300,1,1,723
30,35,3002.0,200,1,1,594
30,36,3002.0,200,1,1,594
30,37,3007.0,200,1,1,595
30,38,3007.0,200,1,1,595
30,39,3002.0,200,1,1,594
30,40,3007.0,200,1,1,595
31,1,3653.0,300,1,1,722
31,2,3637.0,200,1,1,723
31,3,3658.0,300,1,1,723
31,4,3002.0,200,1,1,594
31,5,3658.0,300,1,1,723
31,6,3002.0,200,1,1,594
31,7,3647.0,200,1,1,723
31,8,3653.0,300,1,1,722
31,9,3658.0,300,1,1,723
31,10,3658.0,300,1,1,723
31,11,3658.0,300,1,1,723
31,12,3653.0,300,1,1,722
31,13,3658.0,300,1,1,723
31,14,3653.0,300,1,1,722
31,15,3658.0,300,1,1,723
31,16,3653.0,300,1,1,722
31,17,3658.0,300,1,1,723
31,18,3658.0,300,1,1,723
31,19,3658.0,300,1,1,723
31,20,3653.0,300,1,1,722
31,21,3642.0,200,1,1,722
31,22,3018.0,300,1,1,595
31,23,3653.0,300,1,1,722
31,24,3002.0,200,1,1,594
31,25,200.0,0,1,1,40
31,26,3658.0,300,1,1,723
31,27,3658.0,300,1,1,723
31,28,3658.0,300,1,1,723
31,29,3658.0,300,1,1,723
31,30,3653.0,300,1,1,722
31,31,3653.0,300,1,1,722
31,32,3653.0,300,1,1,722
31,33,3647.0,200,1,1,723
31,34,3653.0,300,1,1,722
31,35,3658.0,300,1,1,723
31,36,3007.0,200,1,1,595
31,37,3653.0,300,1,1,722
31,38,3658.0,300,1,1,723
31,39,3653.0,300,1,1,722
31,40,3653.0,300,1,1,722
32,1,3653.0,300,1,1,722
32,2,3658.0,300,1,1,723
32,3,3658.0,300,1,1,723
32,4,3658.0,300,1,1,723
32,5,3658.0,300,1,1,723
32,6,3658.0,300,1,1,723
32,7,3658.0,300,1,1,723
32,8,3658.0,300,1,1,723
32,9,3653.0,300,1,1,722
32,10,3002.0,200,1,1,594
32,11,3653.0,300,1,1,722
32,12,3658.0,300,1,1,723
32,13,3658.0,300,1,1,723
32,14,3658.0,300,1,1,723
32,15,3653.0,300,1,1,722
32,16,3658.0,300,1,1,723
32,17,3007.0,200,1,1,595
32,18,3658.0,300,1,1,723
32,19,3658.0,300,1,1,723
32,20,3658.0,300,1,1,723
32,21,3658.0,300,1,1,723
32,22,3658.0,300,1,1,723
32,23,3658.0,300,1,1,723
32,24,3653.0,300,1,1,722
32,25,3658.0,300,1,1,723
32,26,3658.0,300,1,1,723
32,27,3658.0,300,1,1,723
32,28,3653.0,300,1,1,722
32,29,3658.0,300,1,1,723
32,30,3658.0,300,1,1,723
32,31,3621.0,100,1,1,722
32,32,3658.0,300,1,1,723
32,33,3658.0,300,1,1,723
32,34,3658.0,300,1,1,723
32,35,3658.0,300,1,1,723
32,36,3002.0,200,1,1,594
32,37,3658.0,300,1,1,723
32,38,3653.0,300,1,1,722
32,39,3621.0,100,1,1,722
32,40,3658.0,300,1,1,723
33,1,3658.0,300,1,1,723
33,2,3658.0,300,1,1,723
33,3,3658.0,300,1,1,723
33,4,3653.0,300,1,1,722
33,5,3658.0,300,1,1,723
33,6,3658.0,300,1,1,723
33,7,3653.0,300,1,1,722
33,8,3653.0,300,1,1,722
33,9,3658.0,300,1,1,723
33,10,3658.0,300,1,1,723
33,11,3626.0,100,1,1,723
33,12,3653.0,300,1,1,722
33,13,3658.0,300,1,1,723
33,14,3002.0,200,1,1,594
33,15,3658.0,300,1,1,723
33,16,3653.0,300,1,1,722
33,17,3653.0,300,1,1,722
33,18,3658.0,300,1,1,723
33,19,3658.0,300,1,1,723
33,20,3658.0,300,1,1,723
33,21,3653.0,300,1,1,722
33,22,3658.0,300,1,1,723
33,23,3653.0,300,1,1,722
33,24,3658.0,300,1,1,723
33,25,3658.0,300,1,1,723
33,26,3653.0,300,1,1,722
33,27,3653.0,300,1,1,722
33,28,3653.0,300,1,1,722
33,29,3658.0,300,1,1,723
33,30,3658.0,300,1,1,723
33,31,3658.0,300,1,1,723
33,32,3658.0,300,1,1,723
33,33,3653.0,300,1,1,722
33,34,3653.0,300,1,1,722
33,35,3658.0,300,1,1,723
33,36,3658.0,300,1,1,723
33,37,3653.0,300,1,1,722
33,38,3653.0,300,1,1,722
33,39,3658.0,300,1,1,723
33,40,3653.0,300,1,1,722
34,1,3658.0,300,1,1,723
34,2,3658.0,300,1,1,723
34,3,3658.0,300,1,1,723
34,4,3002.0,200,1,1,594
34,5,3658.0,300,1,1,723
34,6,3626.0,100,1,1,723
34,7,3653.0,300,1,1,722
34,8,3658.0,300,1,1,723
34,9,3658.0,300,1,1,723
34,10,3658.0,300,1,1,723
34,11,3658.0,300,1,1,723
34,12,3658.0,300,1,1,723
34,13,3653.0,300,1,1,722
34,14,3658.0,300,1,1,723
34,15,3002.0,200,1,1,594
34,16,3007.0,200,1,1,595
34,17,3658.0,300,1,1,723
34,18,3658.0,300,1,1,723
34,19,3653.0,300,1,1,722
34,20,3658.0,300,1,1,723
34,21,3658.0,300,1,1,723
34,22,3658.0,300,1,1,723
34,23,3658.0,300,1,1,723
34,24,3007.0,200,1,1,595
34,25,3658.0,300,1,1,723
34,26,3658.0,300,1,1,723
34,27,3653.0,300,1,1,722
34,28,3658.0,300,1,1,723
34,29,3653.0,300,1,1,722
34,30,3007.0,200,1,1,595
34,31,3653.0,300,1,1,722
34,32,3002.0,200,1,1,594
34,33,3653.0,300,1,1,722
34,34,3658.0,300,1,1,723
34,35,3658.0,300,1,1,723
34,36,3653.0,300,1,1,722
34,37,3658.0,300,1,1,723
34,38,3658.0,300,1,1,723
34,39,3653.0,300,1,1,722
34,40,3658.0,300,1,1,723
35,1,3658.0,300,1,1,723
35,2,3658.0,300,1,1,723
35,3,3658.0,300,1,1,723
35,4,3653.0,300,1,1,722
35,5,3658.0,300,1,1,723
35,6,3658.0,300,1,1,723
35,7,3653.0,300,1,1,722
35,8,3658.0,300,1,1,723
35,9,3653.0,300,1,1,722
35,10,3653.0,300,1,1,722
35,11,3007.0,200,1,1,595
35,12,3653.0,300,1,1,722
35,13,3653.0,300,1,1,722
35,14,3002.0,200,1,1,594
35,15,3007.0,200,1,1,595
35,16,3002.0,200,1,1,594
35,17,3658.0,300,1,1,723
35,18,3658.0,300,1,1,723
35,19,3658.0,300,1,1,723
35,20,3658.0,300,1,1,723
35,21,3653.0,300,1,1,722
35,22,3658.0,300,1,1,723
35,23,3658.0,300,1,1,723
35,24,3658.0,300,1,1,723
35,25,3002.0,200,1,1,594
35,26,3658.0,300,1,1,723
35,27,3658.0,300,1,1,723
35,28,3658.0,300,1,1,723
35,29,3658.0,300,1,1,723
35,30,3653.0,300,1,1,722
35,31,3653.0,300,1,1,722
35,32,3658.0,300,1,1,723
35,33,3007.0,200,1,1,595
35,34,3653.0,300,1,1,722
35,35,3658.0,300,1,1,723
35,36,3658.0,300,1,1,723
35,37,3653.0,300,1,1,722
35,38,3642.0,200,1,1,722
35,39,3658.0,300,1,1,723
35,40,3007.0,200,1,1,595
36,1,3653.0,300,1,1,722
36,2,3653.0,300,1,1,722
36,3,3658.0,300,1,1,723
36,4,3658.0,300,1,1,723
36,5,3658.0,300,1,1,723
36,6,3658.0,300,1,1,723
36,7,3653.0,300,1,1,722
36,8,3658.0,300,1,1,723
36,9,3658.0,300,1,1,723
36,10,3007.0,200,1,1,595
36,11,3658.0,300,1,1,723
36,12,3653.0,300,1,1,722
36,13,3658.0,300,1,1,723
36,14,3658.0,300,1,1,723
36,15,3658.0,300,1,1,723
36,16,3658.0,300,1,1,723
36,17,3653.0,300,1,1,722
36,18,3653.0,300,1,1,722
36,19,3658.0,300,1,1,723
36,20,3658.0,300,1,1,723
36,21,3615.0,0,1,1,723
36,22,3653.0,300,1,1,722
36,23,3658.0,300,1,1,723
36,24,3658.0,300,1,1,723
36,25,3002.0,200,1,1,594
36,26,3653.0,300,1,1,722
36,27,3653.0,300,1,1,722
36,28,3653.0,300,1,1,722
36,29,3658.0,300,1,1,723
36,30,3658.0,300,1,1,723
36,31,3653.0,300,1,1,722
36,32,3653.0,300,1,1,722
36,33,3658.0,300,1,1,723
36,34,3658.0,300,1,1,723
36,35,3653.0,300,1,1,722
36,36,3658.0,300,1,1,723
36,37,3658.0,300,1,1,723
36,38,3658.0,300,1,1,723
36,39,3653.0,300,1,1,722
36,40,3658.0,300,1,1,723
37,1,3658.0,300,1,1,723
37,2,3658.0,300,1,1,723
37,3,3658.0,300,1,1,723
37,4,3658.0,300,1,1,723
37,5,3653.0,300,1,1,722
37,6,3658.0,300,1,1,723
37,7,3658.0,300,1,1,723
37,8,3658.0,300,1,1,723
37,9,3658.0,300,1,1,723
37,10,3653.0,300,1,1,722
37,11,3653.0,300,1,1,722
37,12,3658.0,300,1,1,723
37,13,3007.0,200,1,1,595
37,14,3658.0,300,1,1,723
37,15,3658.0,300,1,1,723
37,16,3637.0,200,1,1,723
37,17,3658.0,300,1,1,723
37,18,3658.0,300,1,1,723
37,19,3658.0,300,1,1,723
37,20,3658.0,300,1,1,723
37,21,3658.0,300,1,1,723
37,22,3653.0,300,1,1,722
37,23,3658.0,300,1,1,723
37,24,3653.0,300,1,1,722
37,25,3653.0,300,1,1,722
37,26,3658.0,300,1,1,723
37,27,3658.0,300,1,1,723
37,28,3658.0,300,1,1,723
37,29,3658.0,300,1,1,723
37,30,3658.0,300,1,1,723
37,31,3653.0,300,1,1,722
37,32,3658.0,300,1,1,723
37,33,3658.0,300,1,1,723
37,34,3658.0,300,1,1,723
37,35,3653.0,300,1,1,722
37,36,3658.0,300,1,1,723
37,37,3658.0,300,1,1,723
37,38,3658.0,300,1,1,723
37,39,3658.0,300,1,1,723
37,40,3658.0,300,1,1,723
38,1,3653.0,300,1,1,722
38,2,3658.0,300,1,1,723
38,3,3658.0,300,1,1,723
38,4,3658.0,300,1,1,723
38,5,3658.0,300,1,1,723
38,6,3658.0,300,1,1,723
38,7,3658.0,300,1,1,723
38,8,3658.0,300,1,1,723
38,9,3658.0,300,1,1,723
38,10,3658.0,300,1,1,723
38,11,3653.0,300,1,1,722
38,12,3658.0,300,1,1,723
38,13,3621.0,100,1,1,722
38,14,3658.0,300,1,1,723
38,15,3658.0,300,1,1,723
38,16,3658.0,300,1,1,723
38,17,3658.0,300,1,1,723
38,18,3658.0,300,1,1,723
38,19,3658.0,300,1,1,723
38,20,3658.0,300,1,1,723
38,21,3658.0,300,1,1,723
38,22,3658.0,300,1,1,723
38,23,3658.0,300,1,1,723
38,24,3658.0,300,1,1,723
38,25,3653.0,300,1,1,722
38,26,3658.0,300,1,1,723
38,27,3653.0,300,1,1,722
38,28,3653.0,300,1,1,722
38,29,3615.0,0,1,1,723
38,30,3658.0,300,1,1,723
38,31,3658.0,300,1,1,723
38,32,3658.0,300,1,1,723
38,33,3658.0,300,1,1,723
38,34,3658.0,300,1,1,723
38,35,3658.0,300,1,1,723
38,36,3658.0,300,1,1,723
38,37,3653.0,300,1,1,722
38,38,3658.0,300,1,1,723
38,39,3653.0,300,1,1,722
38,40,3658.0,300,1,1,723
39,1,3007.0,200,1,1,595
39,2,3658.0,300,1,1,723
39,3,3658.0,300,1,1,723
39,4,3658.0,300,1,1,723
39,5,3658.0,300,1,1,723
39,6,3658.0,300,1,1,723
39,7,3658.0,300,1,1,723
39,8,3658.0,300,1,1,723
39,9,3658.0,300,1,1,723
39,10,3658.0,300,1,1,723
39,11,3658.0,300,1,1,723
39,12,3653.0,300,1,1,722
39,13,3658.0,300,1,1,723
39,14,3658.0,300,1,1,723
39,15,3653.0,300,1,1,722
39,16,3658.0,300,1,1,723
39,17,3658.0,300,1,1,723
39,18,3658.0,300,1,1,723
39,19,3658.0,300,1,1,723
39,20,3658.0,300,1,1,723
39,21,3658.0,300,1,1,723
39,22,3653.0,300,1,1,722
39,23,3007.0,200,1,1,595
39,24,3658.0,300,1,1,723
39,25,3658.0,300,1,1,723
39,26,3658.0,300,1,1,723
39,27,3007.0,200,1,1,595
39,28,3653.0,300,1,1,722
39,29,3658.0,300,1,1,723
39,30,3658.0,300,1,1,723
39,31,3658.0,300,1,1,723
39,32,3002.0,200,1,1,594
39,33,3658.0,300,1,1,723
39,34,3658.0,300,1,1,723
39,35,3658.0,300,1,1,723
39,36,3658.0,300,1,1,723
39,37,3658.0,300,1,1,723
39,38,3658.0,300,1,1,723
39,39,3658.0,300,1,1,723
39,40,3653.0,300,1,1,722
40,1,3653.0,300,1,1,722
40,2,3653.0,300,1,1,722
40,3,3658.0,300,1,1,723
40,4,3658.0,300,1,1,723
40,5,3658.0,300,1,1,723
40,6,3653.0,300,1,1,722
40,7,3653.0,300,1,1,722
40,8,3658.0,300,1,1,723
40,9,3658.0,300,1,1,723
40,10,3658.0,300,1,1,723
40,11,3658.0,300,1,1,723
40,12,3658.0,300,1,1,723
40,13,3653.0,300,1,1,722
40,14,3658.0,300,1,1,723
40,15,3653.0,300,1,1,722
40,16,3658.0,300,1,1,723
40,17,3653.0,300,1,1,722
40,18,3658.0,300,1,1,723
40,19,3658.0,300,1,1,723
40,20,3658.0,300,1,1,723
40,21,3658.0,300,1,1,723
40,22,3658.0,300,1,1,723
40,23,3658.0,300,1,1,723
40,24,3653.0,300,1,1,722
40,25,3658.0,300,1,1,723
40,26,3658.0,300,1,1,723
40,27,3658.0,300,1,1,723
40,28,3658.0,300,1,1,723
40,29,3658.0,300,1,1,723
40,30,3658.0,300,1,1,723
40,31,3658.0,300,1,1,723
40,32,3658.0,300,1,1,723
40,33,3658.0,300,1,1,723
40,34,3658.0,300,1,1,723
40,35,3658.0,300,1,1,723
40,36,3658.0,300,1,1,723
40,37,3658.0,300,1,1,723
40,38,3658.0,300,1,1,723
40,39,3658.0,300,1,1,723
40,40,3658.0,300,1,1,723
41,1,3658.0,300,1,1,723
41,2,3658.0,300,1,1,723
41,3,3653.0,300,1,1,722
41,4,3658.0,300,1,1,723
41,5,3658.0,300,1,1,723
41,6,3658.0,300,1,1,723
41,7,3658.0,300,1,1,723
41,8,3653.0,300,1,1,722
41,9,3658.0,300,1,1,723
41,10,3658.0,300,1,1,723
41,11,3658.0,300,1,1,723
41,12,3658.0,300,1,1,723
41,13,3658.0,300,1,1,723
41,14,3658.0,300,1,1,723
41,15,3653.0,300,1,1,722
41,16,3658.0,300,1,1,723
41,17,3658.0,300,1,1,723
41,18,3658.0,300,1,1,723
41,19,3658.0,300,1,1,723
41,20,3653.0,300,1,1,722
41,21,3658.0,300,1,1,723
41,22,3653.0,300,1,1,722
41,23,3007.0,200,1,1,595
41,24,3658.0,300,1,1,723
41,25,3658.0,300,1,1,723
41,26,3626.0,100,1,1,723
41,27,3658.0,300,1,1,723
41,28,3658.0,300,1,1,723
41,29,3658.0,300,1,1,723
41,30,3658.0,300,1,1,723
41,31,3658.0,300,1,1,723
41,32,3658.0,300,1,1,723
41,33,3658.0,300,1,1,723
41,34,3658.0,300,1,1,723
41,35,3653.0,300,1,1,722
41,36,3658.0,300,1,1,723
41,37,3658.0,300,1,1,723
41,38,3658.0,300,1,1,723
41,39,3658.0,300,1,1,723
41,40,3653.0,300,1,1,722
42,1,3653.0,300,1,1,722
42,2,3658.0,300,1,1,723
42,3,3658.0,300,1,1,723
