Episode,Game,Coins,Score,World,Level,Time
75,18,0,0,1,1,395
75,19,0,0,1,1,395
75,20,0,0,1,1,395
76,1,0,400,1,1,390
76,2,0,0,1,1,395
76,3,0,0,1,1,395
76,4,0,0,1,1,395
76,5,0,0,1,1,395
76,6,0,0,1,1,395
76,7,0,0,1,1,395
76,8,0,0,1,1,395
76,9,0,0,1,1,395
76,10,0,0,1,1,395
76,11,0,0,1,1,395
76,12,0,0,1,1,395
76,13,0,0,1,1,395
76,14,0,0,1,1,395
76,15,0,0,1,1,395
76,16,0,0,1,1,395
76,17,0,0,1,1,394
76,18,0,0,1,1,395
76,19,0,0,1,1,395
76,20,0,0,1,1,394
77,1,0,400,1,1,397
77,2,0,0,1,1,394
77,3,0,0,1,1,395
77,4,0,0,1,1,395
77,5,0,0,1,1,395
77,6,0,0,1,1,395
77,7,0,0,1,1,395
77,8,0,0,1,1,393
77,9,0,0,1,1,395
77,10,0,0,1,1,395
77,11,0,0,1,1,395
77,12,0,0,1,1,395
77,13,0,0,1,1,395
77,14,0,0,1,1,394
77,15,0,0,1,1,394
77,16,0,0,1,1,395
77,17,0,0,1,1,395
77,18,0,0,1,1,395
77,19,0,0,1,1,395
77,20,0,0,1,1,395
78,1,0,0,1,1,394
78,2,0,0,1,1,395
78,3,0,200,1,1,207
78,4,0,0,1,1,395
78,5,0,0,1,1,395
78,6,0,0,1,1,395
78,7,0,0,1,1,395
78,8,0,0,1,1,395
78,9,0,0,1,1,395
78,10,0,0,1,1,395
78,11,0,0,1,1,395
78,12,0,0,1,1,395
78,13,0,0,1,1,395
78,14,0,0,1,1,395
78,15,0,0,1,1,395
78,16,0,0,1,1,395
78,17,0,0,1,1,395
78,18,0,0,1,1,395
78,19,0,0,1,1,395
78,20,0,0,1,1,395
79,1,0,200,1,1,391
79,2,0,0,1,1,395
79,3,0,0,1,1,395
79,4,0,0,1,1,395
79,5,0,0,1,1,395
79,6,0,0,1,1,395
79,7,0,0,1,1,395
79,8,0,0,1,1,395
79,9,0,0,1,1,395
79,10,0,0,1,1,395
79,11,0,0,1,1,395
79,12,0,0,1,1,395
79,13,0,0,1,1,395
79,14,0,0,1,1,395
79,15,0,0,1,1,395
79,16,0,0,1,1,395
79,17,0,0,1,1,395
79,18,0,0,1,1,395
79,19,0,0,1,1,395
79,20,0,0,1,1,395
80,1,0,0,1,1,395
80,2,0,0,1,1,395
80,3,0,0,1,1,395
80,4,0,0,1,1,395
80,5,0,0,1,1,395
80,6,0,0,1,1,395
80,7,0,0,1,1,395
80,8,0,0,1,1,395
80,9,0,0,1,1,395
80,10,0,0,1,1,395
80,11,0,0,1,1,395
80,12,0,0,1,1,395
80,13,0,0,1,1,395
80,14,0,0,1,1,395
80,15,0,0,1,1,395
80,16,0,0,1,1,395
80,17,0,0,1,1,395
80,18,0,0,1,1,395
80,19,0,0,1,1,394
80,20,0,0,1,1,395
81,1,0,0,1,1,394
81,2,0,0,1,1,392
81,3,0,0,1,1,395
81,4,0,0,1,1,395
81,5,0,0,1,1,394
81,6,0,0,1,1,394
81,7,0,0,1,1,394
81,8,0,0,1,1,395
81,9,0,0,1,1,395
81,10,0,0,1,1,394
81,11,0,0,1,1,395
81,12,0,0,1,1,395
81,13,0,0,1,1,395
81,14,0,0,1,1,395
81,15,0,0,1,1,394
81,16,0,0,1,1,395
81,17,0,0,1,1,395
81,18,0,0,1,1,395
81,19,0,0,1,1,395
81,20,0,0,1,1,394
82,1,0,0,1,1,394
82,2,3,1300,1,1,387
82,3,0,300,1,1,395
82,4,0,100,1,1,395
82,5,0,0,1,1,395
82,6,0,0,1,1,395
82,7,0,0,1,1,395
82,8,0,100,1,1,395
82,9,0,200,1,1,322
82,10,0,0,1,1,395
82,11,0,0,1,1,395
82,12,0,700,1,1,319
82,13,0,0,1,1,395
82,14,0,0,1,1,395
82,15,0,0,1,1,395
82,16,0,0,1,1,395
82,17,0,0,1,1,395
82,18,0,0,1,1,395
82,19,0,0,1,1,395
82,20,0,400,1,1,397
83,1,0,500,1,1,395
83,2,0,0,1,1,395
83,3,0,0,1,1,395
83,4,0,0,1,1,395
83,5,0,0,1,1,395
83,6,0,0,1,1,395
83,7,0,0,1,1,395
83,8,0,0,1,1,395
83,9,0,0,1,1,395
83,10,0,0,1,1,395
83,11,0,0,1,1,395
83,12,0,200,1,1,321
83,13,0,400,1,1,219
83,14,0,0,1,1,395
83,15,0,0,1,1,395
83,16,0,0,1,1,395
83,17,0,0,1,1,395
83,18,0,0,1,1,395
83,19,0,0,1,1,395
83,20,0,0,1,1,395
84,1,1,600,1,1,395
84,2,0,200,1,1,393
84,3,0,0,1,1,395
84,4,0,0,1,1,395
84,5,0,0,1,1,395
84,6,0,0,1,1,395
84,7,0,0,1,1,395
84,8,0,0,1,1,394
84,9,0,200,1,1,395
84,10,0,100,1,1,395
84,11,0,0,1,1,395
84,12,0,0,1,1,395
84,13,0,0,1,1,395
84,14,0,0,1,1,395
84,15,0,0,1,1,395
84,16,0,0,1,1,395
84,17,0,0,1,1,395
84,18,0,100,1,1,395
84,19,2,500,1,1,388
84,20,1,500,1,1,395
85,1,0,200,1,1,394
85,2,0,0,1,1,395
85,3,0,0,1,1,395
85,4,0,0,1,1,395
85,5,0,0,1,1,395
85,6,0,0,1,1,395
85,7,0,0,1,1,395
85,8,0,0,1,1,395
85,9,0,0,1,1,395
85,10,0,0,1,1,395
85,11,0,0,1,1,395
85,12,0,0,1,1,394
85,13,0,0,1,1,395
85,14,0,0,1,1,395
85,15,0,0,1,1,394
85,16,0,0,1,1,395
85,17,0,0,1,1,395
85,18,0,0,1,1,395
85,19,0,0,1,1,394
85,20,0,0,1,1,395
86,1,0,100,1,1,344
86,2,0,0,1,1,395
86,3,0,0,1,1,394
86,4,0,0,1,1,394
86,5,0,0,1,1,394
86,6,0,0,1,1,395
86,7,0,0,1,1,395
86,8,0,0,1,1,395
86,9,0,0,1,1,395
86,10,0,0,1,1,395
86,11,0,0,1,1,394
86,12,0,0,1,1,395
86,13,0,0,1,1,395
86,14,0,0,1,1,395
86,15,0,0,1,1,395
86,16,0,0,1,1,395
86,17,0,0,1,1,394
86,18,0,0,1,1,395
86,19,0,0,1,1,394
86,20,0,0,1,1,395
87,1,0,100,1,1,391
87,2,0,100,1,1,385
87,3,0,0,1,1,394
87,4,0,0,1,1,395
87,5,0,0,1,1,395
87,6,0,0,1,1,395
87,7,0,200,1,1,331
87,8,1,500,1,1,394
87,9,0,100,1,1,393
87,10,1,800,1,1,398
87,11,0,500,1,1,393
87,12,1,200,1,1,366
87,13,0,0,1,1,394
87,14,0,200,1,1,395
87,15,0,0,1,1,395
87,16,0,0,1,1,395
87,17,0,0,1,1,395
87,18,0,0,1,1,395
87,19,0,0,1,1,395
87,20,0,0,1,1,395
88,1,0,0,1,1,392
88,2,0,0,1,1,395
88,3,0,0,1,1,395
88,4,0,0,1,1,395
88,5,0,0,1,1,395
88,6,0,0,1,1,395
88,7,0,0,1,1,395
88,8,0,0,1,1,395
88,9,0,0,1,1,395
88,10,0,0,1,1,395
88,11,0,0,1,1,395
88,12,0,0,1,1,395
88,13,0,0,1,1,395
88,14,0,0,1,1,395
88,15,0,0,1,1,395
88,16,0,0,1,1,395
88,17,0,0,1,1,394
88,18,0,0,1,1,395
88,19,0,0,1,1,395
88,20,0,0,1,1,393
89,1,0,100,1,1,394
89,2,0,0,1,1,395
89,3,0,0,1,1,394
89,4,0,0,1,1,395
89,5,0,0,1,1,395
89,6,0,0,1,1,395
89,7,0,0,1,1,395
89,8,0,0,1,1,395
89,9,0,0,1,1,395
89,10,0,0,1,1,395
89,11,0,0,1,1,395
89,12,0,0,1,1,395
89,13,0,0,1,1,395
89,14,0,0,1,1,395
89,15,0,0,1,1,395
89,16,0,0,1,1,394
89,17,0,0,1,1,395
89,18,0,0,1,1,395
89,19,0,0,1,1,395
89,20,0,0,1,1,395
90,1,1,300,1,1,392
90,2,0,0,1,1,395
90,3,0,0,1,1,394
90,4,0,0,1,1,395
90,5,3,700,1,1,395
90,6,1,200,1,1,395
90,7,2,500,1,1,395
90,8,1,500,1,1,395
90,9,0,0,1,1,395
90,10,0,0,1,1,395
90,11,0,0,1,1,395
90,12,0,0,1,1,395
90,13,0,0,1,1,395
90,14,0,0,1,1,395
90,15,0,0,1,1,395
90,16,0,0,1,1,395
90,17,0,0,1,1,395
90,18,0,0,1,1,395
90,19,0,0,1,1,395
90,20,0,0,1,1,395
91,1,0,100,1,1,393
91,2,0,0,1,1,395
91,3,0,0,1,1,395
91,4,0,0,1,1,395
91,5,0,0,1,1,395
91,6,0,0,1,1,394
91,7,0,0,1,1,394
91,8,0,0,1,1,395
91,9,0,0,1,1,395
91,10,0,0,1,1,394
91,11,0,100,1,1,317
91,12,1,300,1,1,315
91,13,0,0,1,1,395
91,14,0,0,1,1,395
91,15,0,0,1,1,395
91,16,0,0,1,1,395
91,17,0,0,1,1,395
91,18,0,0,1,1,394
91,19,0,0,1,1,395
91,20,0,0,1,1,395
92,1,0,200,1,1,372
92,2,0,0,1,1,395
92,3,0,0,1,1,395
92,4,0,0,1,1,395
92,5,0,0,1,1,395
92,6,0,0,1,1,395
92,7,0,0,1,1,394
92,8,0,0,1,1,394
92,9,0,100,1,1,394
92,10,0,0,1,1,395
92,11,0,0,1,1,395
92,12,0,0,1,1,394
92,13,0,0,1,1,395
92,14,0,0,1,1,395
92,15,0,0,1,1,395
92,16,0,0,1,1,395
92,17,0,0,1,1,395
92,18,0,0,1,1,395
92,19,0,0,1,1,395
92,20,0,0,1,1,395
93,1,3,600,1,1,394
93,2,0,0,1,1,395
93,3,0,0,1,1,389
93,4,0,0,1,1,395
93,5,1,300,1,1,386
93,6,0,0,1,1,394
93,7,0,400,1,1,245
93,8,2,800,1,1,398
93,9,0,0,1,1,393
93,10,0,0,1,1,393
93,11,0,0,1,1,393
93,12,0,0,1,1,393
93,13,0,0,1,1,393
93,14,0,0,1,1,393
93,15,0,0,1,1,393
93,16,0,0,1,1,393
93,17,0,0,1,1,393
93,18,0,0,1,1,393
93,19,0,0,1,1,393
93,20,0,0,1,1,393
94,1,1,500,1,1,278
94,2,1,400,1,1,236
94,3,0,0,1,1,395
94,4,0,0,1,1,395
94,5,0,0,1,1,395
94,6,0,0,1,1,395
94,7,0,0,1,1,395
94,8,0,0,1,1,395
94,9,0,0,1,1,395
94,10,0,0,1,1,395
94,11,0,0,1,1,395
94,12,0,0,1,1,395
94,13,0,0,1,1,395
94,14,0,0,1,1,395
94,15,0,0,1,1,395
94,16,0,0,1,1,395
94,17,0,0,1,1,394
94,18,0,0,1,1,395
94,19,0,0,1,1,395
94,20,0,0,1,1,395
95,1,0,200,1,1,395
95,2,0,0,1,1,395
95,3,1,200,1,1,395
95,4,0,0,1,1,359
95,5,0,300,1,1,342
95,6,0,0,1,1,395
95,7,0,0,1,1,395
95,8,0,0,1,1,395
95,9,0,0,1,1,394
95,10,0,0,1,1,394
95,11,0,0,1,1,395
95,12,0,0,1,1,395
95,13,0,0,1,1,395
95,14,0,0,1,1,395
95,15,0,0,1,1,394
95,16,0,0,1,1,395
95,17,0,0,1,1,395
95,18,0,0,1,1,395
95,19,0,0,1,1,394
95,20,0,0,1,1,395
96,1,1,300,1,1,398
96,2,0,0,1,1,395
96,3,0,0,1,1,395
96,4,0,0,1,1,395
96,5,0,0,1,1,395
96,6,0,0,1,1,395
96,7,0,0,1,1,394
96,8,0,0,1,1,394
96,9,0,0,1,1,394
96,10,0,0,1,1,395
96,11,0,0,1,1,395
96,12,0,0,1,1,395
96,13,0,0,1,1,395
96,14,0,0,1,1,395
96,15,0,0,1,1,395
96,16,0,0,1,1,395
96,17,0,0,1,1,395
96,18,0,0,1,1,395
96,19,0,0,1,1,395
96,20,0,0,1,1,395
97,1,1,200,1,1,369
97,2,0,100,1,1,395
97,3,0,0,1,1,395
97,4,0,0,1,1,395
97,5,0,0,1,1,395
97,6,0,100,1,1,361
97,7,4,1600,1,1,396
97,8,1,400,1,1,398
97,9,0,0,1,1,395
97,10,0,0,1,1,395
97,11,0,0,1,1,395
97,12,0,400,1,1,395
97,13,0,0,1,1,395
97,14,0,0,1,1,395
97,15,0,0,1,1,395
97,16,0,500,1,1,292
97,17,0,800,1,1,384
97,18,1,400,1,1,395
97,19,0,0,1,1,395
97,20,0,0,1,1,395
98,1,0,200,1,1,370
98,2,0,0,1,1,395
98,3,0,0,1,1,395
98,4,0,0,1,1,395
98,5,0,0,1,1,395
98,6,0,0,1,1,395
98,7,0,500,1,1,383
98,8,0,500,1,1,279
98,9,0,0,1,1,392
98,10,0,0,1,1,395
98,11,0,0,1,1,395
98,12,0,0,1,1,395
98,13,0,0,1,1,395
98,14,0,0,1,1,395
98,15,0,0,1,1,395
98,16,0,0,1,1,395
98,17,0,0,1,1,395
98,18,0,500,1,1,398
98,19,0,0,1,1,395
98,20,0,500,1,1,329
99,1,0,400,1,1,397
99,2,0,100,1,1,395
99,3,1,200,1,1,395
99,4,1,200,1,1,395
99,5,2,600,1,1,290
99,6,0,400,1,1,331
99,7,0,0,1,1,395
99,8,0,0,1,1,395
99,9,0,0,1,1,395
99,10,0,0,1,1,395
99,11,0,100,1,1,395
99,12,0,0,1,1,395
99,13,0,300,1,1,323
99,14,1,500,1,1,398
99,15,1,900,1,1,386
99,16,0,300,1,1,395
99,17,0,300,1,1,398
99,18,0,100,1,1,395
99,19,0,100,1,1,395
99,20,0,0,1,1,395
100,1,0,500,1,1,298
100,2,0,300,1,1,397
100,3,0,100,1,1,365
100,4,0,0,1,1,395
100,5,0,0,1,1,395
100,6,0,400,1,1,398
100,7,0,300,1,1,340
100,8,0,200,1,1,395
100,9,0,0,1,1,395
100,10,0,400,1,1,394
100,11,0,500,1,1,345
100,12,0,400,1,1,396
100,13,0,100,1,1,353
100,14,0,100,1,1,395
100,15,0,0,1,1,395
100,16,1,300,1,1,395
100,17,0,100,1,1,358
100,18,2,1200,1,1,293
100,19,0,0,1,1,395
100,20,0,0,1,1,395
